id,open,close,low,high,amount,vol,count
1666540800,19191.25,19300.32,19160,19690,4313.142352,83615332.23,90164
1666454400,19233.97,19191.26,19074.6,19246.55,1123.566507,21542137.19,38362
1666368000,19170.11,19233.97,19089.98,19254,2408.584218,46183271.41,48927
1666281600,19251.55,19166.21,18652.69,19259.94,5158.353843,97991007.27,126368
1666195200,19266.05,19251.67,18907.68,19342.78,4181.269221,80135076.92,131772
1666108800,19372.23,19265.81,19071.13,19438.77,4574.574157,88027571.74,159294
1666022400,19532.31,19374.33,19283.78,19707.39,4787.237668,93507811.59,162507
1665936000,19160.54,19532.32,19101.1,19675.32,4582.171352,88864235.29,156949
1665849600,19128.6,19160.54,18975,19194.82,1691.776977,32338402.83,100632
1665763200,19357.39,19128.6,19038.54,19399.96,2772.331124,53212284.47,114618
1665676800,18958.42,19356.56,18905,19949.86,7714.151191,150522682.4,234149
1665590400,19138.5,18958.4,18120.04,19235.41,9518.680098,177700475.3,238372
1665504000,19145.29,19138.5,18921.05,19200,3861.193258,73733300.97,125135
1665417600,19270.83,19145.29,18859.47,19357.96,4685.006426,89512110.62,133872
1665331200,19535.67,19270.82,19127.79,19551.67,3804.696219,73669181.01,121282
1665244800,19487.4,19535.68,19244.89,19548.25,2146.778583,41711277.92,82281
1665158400,19578.13,19487.41,19326.42,19640.93,2918.748912,56846862.07,94711
1665072000,20013.69,19578.13,19479.77,20263.88,6217.508478,123654260.2,135473
1664985600,19998.63,20012.44,19879.31,20445,8366.074324,168774623.5,161818
1664899200,20096.03,19997.21,19737.94,20454.99,7011.561141,141017655.5,155046
1664812800,19334.24,20094.85,19310.34,20264.69,8803.897966,174292496.1,184659
1664726400,19143.23,19334.24,18922.05,19490.8,5803.08949,111427308.1,157718
1664640000,19332.52,19143.23,19034.49,19393.85,2921.238152,56180665.54,117063
1664553600,19754.38,19332.52,19157.58,19870.05,5795.155766,112892827.3,228994
1664467200,19289.76,19754.37,19123.18,20182.86,11280.13084,220201456.9,320917
1664380800,19488.83,19289.76,18842.76,19782.03,8437.856741,163450394.6,238443
1664294400,19887.85,19488.82,18477.59,19950,10311.31789,196233617.5,227924
1664208000,19110.22,19891.29,18969.57,20380,8887.56631,176686718.4,295927
1664121600,18986.81,19110.22,18631.58,19317.28,5849.927503,111005604.7,237852
1664035200,19122.62,18986.8,18810.45,19191.29,2392.294862,45500252.76,151378
1663948800,18712,19122.61,18576.21,19405,4550.789467,86394386.92,176457
1663862400,18986.81,18715.81,18535,19518.75,7155.759752,136729047.5,194531
1663776000,19190.59,18986.8,18139.53,19950,14604.025,277813909.3,393008
1663689600,19239.05,19190.6,18728.2,19473.27,5743.945741,109428768.6,220760
1663603200,19079.19,19237.19,18777.88,19679.58,7110.598491,136680910.5,200516
1663516800,19811.64,19079.19,18258.36,19875.87,8977.396977,170585196.4,230739
1663430400,19961.4,19811.64,19731.28,20184.95,2621.021321,52378371.61,100801
1663344000,19664.03,19961.39,19333,20066.08,3974.35345,78334906.64,145323
1663257600,19736.43,19664.03,19452.11,19942.48,4762.345187,93994932.46,159478
1663171200,20175.16,19737.43,19503.58,20388.88,8669.433614,173522985.6,226384
1663084800,20830.9,20175.16,19871.46,20925.01,8654.869973,176052109.5,218472
1662998400,22112.29,20831.64,20768.76,22784.7,12202.8231,267685564.5,273792
1662912000,21640.71,22112.3,21451,22483.66,8621.478763,189749073.8,236001
1662825600,21219.93,21640.71,21174.91,21807.41,5094.890311,109837725.1,140318
1662739200,21264.6,21219.92,21119.54,21666,5932.826462,126332543.1,158058
1662652800,19249.81,21266.88,19091.5,21335.32,9578.70305,195671538,227220
1662566400,18871.37,19249.81,18854.91,19459.65,7151.190285,137318329.9,205515
1662480000,19819.25,18871.38,18529.94,19852.56,9952.878405,189011726.4,281809
1662393600,19854.51,19817.27,19665.14,20179.99,7628.498222,151381356.9,215153
1662307200,19791.81,19854.52,19638.78,20056.14,5669.485393,112333735.4,237261
1662220800,19770.01,19791.82,19586.2,19941.94,3827.86084,75662271.09,137960
1662134400,20356.84,19770.01,19732.73,20380.34,4640.8444,92419024.32,108852
1662048000,19782.08,20356.84,19564.74,20441.89,6430.20887,129383019.4,158137
1661961600,20141.76,19782.07,19657.42,20325.29,5285.181454,105734890.4,151749
1661875200,19756.56,20141.77,19543.05,20486,6746.641409,135647636.2,178772
1661788800,20257.97,19756.59,19656.82,20573,5762.689743,116695586.3,151430
1661702400,20021.5,20257.96,19521.56,20377.03,6414.506996,127846484.2,158410
1661616000,19978.56,20021.5,19809.25,20159.4,3842.50798,76814320.06,107356
1661529600,20776.48,19978.57,19797.15,20830.47,6283.960018,127820337.1,159130
1661443200,21567.1,20774.09,20640.81,21875.58,7935.886341,169604034.4,189818
1661356800,21617.08,21567.11,21309.25,21896,4803.517242,103966149,134573
1661270400,21473.08,21617.08,21150.11,21643.86,5300.608286,113607820.3,136900
1661184000,21399.48,21473.09,20894.74,21675.61,6456.161024,137682290.6,182918
1661097600,21420.01,21401.3,20896.55,21783.27,6505.793101,138761593.7,170769
1661011200,21303.39,21420.01,20769,21578.23,6942.252977,147376216.3,149340
1660924800,21446.61,21303.41,20789.48,21652.69,9293.840275,196994602.6,166889
1660838400,23453.35,21446.61,21269.15,23467.79,11772.75209,260035246.6,240667
1660752000,23392.99,23453.36,23182.68,23628.99,4963.016922,116237088,138159
1660665600,23898.34,23393.19,23326.09,24440.14,9694.924956,231184229.9,210960
1660579200,24222.01,23898.34,23674.45,24275.02,7838.456041,188189000.9,194875
1660492800,24521.4,24223,23875.01,25207.02,12181.62455,296793265.8,239735
1660406400,24512.08,24521.39,24322.29,25040.31,6847.576989,168471188.6,125074
1660320000,23978.83,24512.08,23949.2,24883.36,8461.096108,206848890,152107
1660233600,24345.89,23978.82,23583.34,24415.63,9536.16489,228897200.1,168602
1660147200,23992.66,24345.9,23481.23,24907.88,14484.65142,352483404.7,244529
1660060800,23071.24,23992.66,22658.89,24179.12,11816.79453,275753622.4,200770
1659974400,23990.74,23072.85,22868.63,24100.9,9887.127263,233200105.3,184359
1659888000,23021.17,23991.06,22995.61,24242.07,8897.270644,211306394.4,169671
1659801600,23203.28,23021.17,22846.64,23250.17,4540.451417,104664791.7,87255
1659715200,22989.86,23203.27,22755.82,23349.56,5637.830298,130316873.6,111056
1659628800,22931.36,22989.86,22396.74,23468.74,10102.52448,231973268.4,202850
1659542400,23356.38,22930.21,22724.14,23577.18,8923.011893,205796899.7,184284
1659456000,22974.15,23356.38,22687.17,23637.17,10647.45856,246534443.2,197853
1659369600,23325.85,22974.15,22599.83,23439.36,12416.81328,284798391.9,199244
1659283200,23774.85,23327.1,22943.92,24190.15,10857.48829,254285492.9,199667
1659196800,24524.49,23774.84,23510.01,24589.78,7978.910821,190553945.2,156599
1659110400,24006.74,24524.49,23050,24667.58,19346.36678,463834872.2,240012
1659024000,23745.89,24006.74,23117.33,24446.16,18160.9815,433762969.9,307400
1658937600,21530.34,23745.9,21460.07,23986.4,36232.79245,822370847.8,426636
1658851200,20743.77,21533.54,20738.09,21543.2,11129.05245,235442563.1,186654
1658764800,21896.31,20743.77,20713.82,22253,15404.18242,329805223.6,233116
1658678400,22847.97,21896.3,21686.1,23010.36,11992.84427,266358922.6,191375
1658592000,22217.2,22847.96,21946.16,22907.43,11236.41305,252565336.2,178686
1658505600,23286.57,22216.07,22065.01,23341.96,11585.13557,262865278,212443
1658419200,22638.78,23286.57,22624.25,23754.66,14175.81533,329161954.8,284375
1658332800,24167.82,22639.92,22345.01,24193.91,20456.81717,473014134.5,358302
1658246400,23126.64,24167.82,22931.65,24265,20559.48287,483655591.1,398878
1658160000,22683.66,23126.63,21401,23193.05,22744.10411,504281475.6,439894
1658073600,21170.48,22680,20758.62,22770.94,15337.884,333519105.2,287167
1657987200,20945.11,21170.48,20920.26,21669.22,12428.24547,264639107.8,221379
1657900800,20797.36,20945.18,20482.75,21199.92,8853.019043,184058391.6,161936
1657814400,20390.76,20798.02,20166.77,21084,13262.15544,274248828.9,268448
1657728000,19454.21,20390.76,19236.84,20465.47,17294.65779,344938852.1,339223
1657641600,19883.94,19454.22,18916.67,20115.02,18141.52522,353683787.5,334270
1657555200,20437.23,19883.93,19560.4,20708.8,13404.43076,267863735.6,240001
1657468800,20898.43,20437.22,20272.53,21176.21,9785.857349,201860972.4,179387
1657382400,21548.79,20898.42,20838.47,21976.52,10357.76231,221592725.5,164392
1657296000,21960.17,21548.78,21328.72,22038.91,11416.88431,247367687.5,197787
1657209600,20886.38,21960.19,20831.21,22524,18391.08298,398013009.6,392788
1657123200,20147.29,20886.38,20133.19,21032.36,11188.37859,229207039,228933
1657036800,19520.25,20147.29,19485.6,20745.05,16267.26574,327452444.1,310040
1656950400,19802.58,19520.25,19302.52,20476.98,15855.39779,315741551.5,285863
1656864000,19047.42,19802.59,19017.65,20138.59,13077.50206,254311697.6,220220
1656777600,19228.26,19048.1,18785.45,19410.24,9948.475399,190578497.3,155051
1656691200,19291.35,19228.26,18980.4,19693.4,11823.11516,228080261.9,179521
1656604800,19144.16,19292.25,18624.99,20920.82,25317.69325,495353150.3,379811
1656518400,20086.37,19144.16,18761.08,20429.75,17327.121,338009257.8,290987
1656432000,20605.96,20086.38,19855.33,20767.91,17668.84743,357310543.6,302172
1656345600,20756.29,20605.97,20509.06,21211.99,14320.66951,298486021.3,255993
1656259200,21328.28,20756.28,20591.46,21535.57,14616.15544,309103509.4,274417
1656172800,20963.24,21328.29,20916.71,21877.71,11657.84108,249300593.1,242247
1656086400,20886.18,20963.24,20794.91,21612.01,13642.04219,289707535.7,303240
1656000000,20352.06,20886.17,20176.67,21452.7,20884.00703,437569942.8,412933
1655913600,20081.8,20350.82,19774,20826.04,21744.15739,442548861,366448
1655827200,21393.82,20084.19,19960.33,21550.47,21786.8221,448366541.7,360059
1655740800,20824.79,21393.81,19836.82,21719.15,26757.37103,557524331.8,482363
1655654400,19827.5,20824.8,19381.03,21073.57,26321.24429,534580106,565274
1655568000,18953.24,19829.94,17619.41,20049.58,45822.38894,856768676.7,790046
1655481600,20663.25,18953.92,18739.74,20793.68,27630.3099,542992779.2,572246
1655395200,21076.14,20664.55,20230,21463.65,26926.0977,559975144.8,676302
1655308800,21418.8,21072.35,20222.08,22989.87,42445.88765,913112690.4,1085553
1655222400,22681.71,21419.15,20106.07,22785.71,41754.94572,894553479.1,1187950
1655136000,23270,22681.71,20834.88,24200,58566.09895,1316646872,1589709
1655049600,28094.9,23269.99,22596.57,28237.14,60150.81032,1505884454,1664533
1654963200,28405.42,28094.91,26888,28793.07,23340.33409,650799816.5,592532
1654876800,29454.54,28405.41,28250,29491.57,17777.65134,514316676,523587
1654790400,30301.79,29454.55,29222.79,30448.27,16606.35974,496425115.1,498984
1654704000,30473.11,30301.79,29916.47,30700,14687.61186,444588447,464161
1654617600,29891.01,30473.11,29751.13,31585.41,24745.40446,759400043.8,817342
1654531200,31540.86,29891.01,29216.61,31598.7,19902.14436,600360865.9,588790
1654444800,29971.75,31540.86,29759.92,31760.43,17303.19745,535018298.2,549604
1654358400,29858.89,29971.74,29535.76,29984.77,6224.170843,185189771.3,260448
1654272000,29503.52,29860.84,29397.87,29982.95,7986.593979,236769163.6,285203
1654185600,30209.87,29503.51,29281.48,30700,17451.16766,524616111.5,512626
1654099200,30743.35,30208.16,29326.15,30744.9,25858.42116,775877435.6,701409
1654012800,32056.35,30743.35,30693.06,32410.67,20881.42988,660406276.5,592673
1653926400,30633.13,32056.35,30532.43,32242.88,22830.88971,718976219,628186
1653840000,29212.48,30633.14,29075.96,30933.33,14691.30218,444234900.7,450562
1653753600,28988.01,29212.48,28777.25,29482.75,6314.817761,183700417.7,250780
1653667200,28850.4,28988.01,28283.54,29263.43,12252.98889,352114121.6,393632
1653580800,29394.35,28850.4,28626.94,29791.63,21561.02773,628154283.1,730641
1653494400,29627.88,29394.35,28010.36,30031.71,23483.71916,686953244.5,743653
1653408000,29383.74,29627.88,29104.78,30224.47,17150.44876,508380510.6,617979
1653321600,30370.51,29383.73,28669.46,30531.08,18147.29052,532229180.9,740835
1653235200,29846.04,30370.51,29739.8,30665.39,11823.61612,358082142.8,532134
1653148800,29551.87,29846.05,29259.58,30315.07,7626.997256,226863717.7,353737
1653062400,29149.09,29551.86,28728.24,29649,11503.03438,335419498.7,607679
1652976000,30393.42,29150.28,29078.54,30774.16,15401.35952,463236087.5,768256
1652889600,28986.4,30393.41,28651.73,30539.46,15573.76664,455878360.1,923692
1652803200,30151.27,28986.4,28877.56,30710.76,16757.36814,500824941.1,1064720
1652716800,29676.22,30152.53,29087.41,30801.06,12731.42713,384417980.1,791988
1652630400,30009.65,29676.22,29311,31463.33,11266.01928,340103159.6,713892
1652544000,28816.37,30009.65,28630.89,30555.55,7308.178046,217748583.3,574909
1652457600,30340.16,28816.37,28660.01,30519.13,10173.13137,300832072.3,679556
1652371200,29024.19,30340.16,28010,31075.19,18260.5345,542957667.9,1203154
1652284800,30982.68,29024.18,26656.52,31129.39,45851.89309,1311614986,2085318
1652198400,31319.78,30982.68,29058.3,32179.37,41274.94679,1273698744,1762986
1652112000,32344.88,31312.26,29750,32646.55,37546.95809,1172340784,1331067
1652025600,34357.84,32344.89,32065.56,34737.25,23475.31889,787417704.3,935814
1651939200,35963.73,34357.84,34207.55,36000,17521.00396,610897908.9,702757
1651852800,35999.91,35964.29,35724.14,36241.09,8125.680334,292371372.9,402888
1651766400,36907.57,36003.08,35258.81,37316.86,24351.86408,881261258.6,871135
1651680000,38974.07,36915.83,36530.77,40029.86,20001.72755,771035599,693845
1651593600,38328.96,38974.07,37518.57,39183.67,10717.45669,410922625.5,496822
1651507200,38697.5,38327.75,38050,38902.52,7808.298432,300175726.6,435627
1651420800,38490.76,38697.51,37667.7,39171.29,11133.87257,429919318.4,571785
1651334400,38468.34,38489.94,37385.12,38636.67,7436.781174,282755493.6,443105
1651248000,39006.45,38468.34,38155.69,39078.93,7059.484673,272110999.9,402777
1651161600,39443.43,39006.45,38616.12,40367.6,11365.95541,448850600.2,629310
1651075200,39009.81,39444,38667.99,40305.42,12154.25819,479030648.4,544876
1650988800,38561.32,39003.37,37702.4,39466.66,15995.12189,616741812.5,629407
1650902400,38978.31,38561.32,38537.82,40794.78,14756.99332,589307357.7,629425
1650816000,39663.56,38978.31,38167.27,39803.47,13075.72116,509714738.3,459420
1650729600,39795.76,39663.56,39335.4,39978.56,3811.51075,151244667.1,203476
1650643200,39435.01,39795.76,39181.45,39867.07,5079.357493,200856297.3,250308
1650556800,42141.12,39435,39332.51,42185.29,15134.88427,614650542.2,1046855
1650470400,41261.35,42141.12,40866.75,42977.99,11577.28577,484507981.7,918865
1650384000,41449.75,41261.34,41059.6,42200,9463.077277,393363473.8,637755
1650297600,39255.89,41449.75,39040.7,41764.54,13167.03878,534941747.8,649516
1650211200,40441.52,39255.88,38531.27,40475.64,12292.99569,485058119.6,612790
1650124800,40065.5,40441.51,40010.89,40696.64,3972.982669,160333714.2,300340
1650038400,40416.03,40065.5,40000,40722.47,5012.258665,202440393.1,337744
1649952000,39968.09,40416.03,39560.92,40860.46,6832.537268,273854879,310699
1649865600,41156.49,39968.09,39928.39,41553.12,10506.63203,430771147.5,515167
1649779200,40181.31,41156.49,39246.47,41411.41,15966.51914,640083700.7,768974
1649692800,40580.55,40175.92,39197.4,40896.1,20886.06646,837068912.3,753394
1649606400,42745.89,40580.55,40555.07,43413.31,14577.13271,609425819.1,618875
1649520000,42277.57,42745.89,42180.69,42900.18,4802.612261,204688404.7,392025
1649433600,43651.42,42272.8,42100.01,43721.53,9718.286119,414091549.4,591938
1649347200,43331.81,43651.42,42741.11,43975.92,10572.16906,459896918.6,1201456
1649260800,44166.92,43335.04,42730.71,44290.31,15182.2928,660992417.5,1207197
1649174400,45761.71,44166.92,43705.88,46194.32,16774.64121,756687617.9,1171410
1649088000,45636.86,45761.71,45118.38,47196.75,13480.22147,623263783.1,734311
1649001600,46414.5,45634.8,45550.55,47454.3,12316.87724,569264215.2,686847
1648915200,46293.46,46414.5,45535.62,46720,7852.489966,362431140.9,420179
1648828800,46532.69,46293.45,45901.03,47212.9,12070.09208,561369923.8,735356
1648742400,46450.32,46532.7,44216.85,46716.03,14232.03491,646379163.9,678672
1648656000,47159.88,46450.33,46230.69,47695.45,7602.999261,357419613.8,428934
1648569600,47445.28,47159.88,46498.54,47877.65,6928.309119,327474489.6,368075
1648483200,47421.68,47445.27,46884.44,48200.77,10958.69938,521775537.8,660227
1648396800,44860.93,47421.67,44677.75,47892.12,11559.25474,538215306.3,621838
1648310400,44203.91,44860.94,44138.88,44949.1,4333.276313,193184662.3,385839
1648224000,44328.19,44203.9,44014.59,44608.68,4082.252846,181016190.6,230999
1648137600,43993.02,44327.36,43583.45,45090.33,10208.74739,451043032.6,822736
1648051200,42615.08,43993.02,42045.45,44034.15,9883.750142,425284946.4,709300
1647964800,42577.6,42615.08,41755.01,42878.76,7310.737969,309142737.1,501370
1647878400,41220.79,42577.61,40756.52,43369.21,12665.88903,533431066.4,654028
1647792000,41342.72,41220.79,40475.31,41671.5,7062.139044,290198949.3,431487
1647705600,41931.81,41342.73,41250.29,42400,4232.101556,177023436.5,235767
1647619200,40926.54,41931.81,40898.31,42323,5316.194432,221548218.9,288450
1647532800,40802.28,40926.54,40142.28,41077.69,4444.266827,180585306.9,212218
1647446400,40618.73,40800.22,39302.36,41481.59,10620.39713,431430157.6,545432
1647360000,39016.28,40618.74,38830,41727.77,13172.66796,528051964.3,686343
1647273600,38962.21,39016.28,38101.61,39924.84,7935.012479,308567917,443688
1647187200,38937.27,38964.19,37555,39304.45,9017.772579,347967457.9,620373
1647100800,39047.74,38937.26,38370.62,39465.46,6586.062178,256838590.7,607872
1647014400,39081.4,39047.74,38308.19,39316.5,8224.069041,320600029.9,692884
1646928000,39175.25,39081.41,38226.94,40235.29,12591.85971,492856841.4,924258
1646841600,42522.47,39178,38536,42607.52,15324.10197,615883187.6,901604
1646755200,38662.14,42522.46,38131.04,42596.05,15404.66455,625399382.1,932527
1646668800,39076.02,38658.67,37150.58,39545.1,15284.72459,587492642.5,1141764
1646582400,38859.12,39076.02,37576.59,39368.46,13006.98395,500992368.8,872485
1646496000,39157.64,38859.12,38090.85,39693.66,7988.930463,311985288.3,498224
1646409600,40696.3,39155.64,38546.45,40959.53,9868.780746,388403770.2,634023
1646323200,42552.05,40696.43,40553.94,42748.8,11297.23278,470129181.6,731812
1646236800,44121.18,42552.04,42351.79,44489.79,8125.041844,354081179.4,574701
1646150400,43643.68,44121.18,43222.39,45344.39,13973.85659,616308856.7,817711
1646064000,40820.15,43644.36,40704.05,44960.42,16163.3129,696770601.2,841439
1645977600,39353.91,40825.05,36986.78,40897.94,13112.2108,503768625.6,621078
1645891200,39217.43,39350.94,38194.31,39856,6861.967224,267824514.2,414544
1645804800,39413.62,39213.97,38535.16,40300,8354.651356,327313338.7,462584
1645718400,35918.86,39413.61,35735.81,39832.8,15359.81934,587284856.2,763354
1645632000,38516.9,35912.86,34322.26,38779.82,20289.72748,726884464.9,850366
1645545600,37755.96,38516.9,37383.77,39262.2,9916.085086,379524389.8,526408
1645459200,38828.67,37755.96,36342.24,39136.9,15785.66747,591809494.6,1006790
1645372800,38333.62,38830.64,37205.73,39494.31,10682.11032,411357869.6,726464
1645286400,39968.28,38335.6,38000,40346.74,9400.451649,367488640.1,764017
1645200000,39830.76,39967.93,39443.41,40446.87,6775.253763,271180442.9,691172
1645113600,41921.92,39830.75,39634.91,42106.58,11287.20199,459560669.7,825087
1645027200,43600,41921.92,41695.09,44368.18,9416.898196,407962627.2,821078
1644940800,44203.61,43600,43312.36,44761.91,7851.042399,345657442.8,890112
1644854400,42582.98,44203.74,41800.06,44503.29,10725.69631,465245369.1,859565
1644768000,42567.17,42582.98,41543.94,42834.01,9111.008679,384264407.8,897513
1644681600,42130.31,42567.16,41723.03,43021.19,6986.942069,296512455.1,973585
1644595200,43674.56,42130.31,41734.38,43763.47,10538.98011,447809384.7,1146226
1644508800,44948.07,43674.56,42602.03,45825.96,11800.08452,517521060.3,846783
1644422400,43871.96,44948.06,43170,45668.71,12511.03234,554829204.3,772446
1644336000,43432.94,43871.97,42689,44447.09,10372.24067,452297241.7,843157
1644249600,43838.84,43432.93,42889.05,45492.78,14143.2772,622838612,773669
1644163200,41521.81,43838.85,41420.01,43890.18,9317.654465,395999833.5,555522
1644076800,41760.92,41521.81,40942.36,42206.83,5582.466872,231818013.9,431531
1643990400,39490.73,41763,39444.78,41912.9,10037.15513,411006026.3,436251
1643904000,36907.96,39490.93,36265.57,39828.45,12126.22762,459040468.8,481911
1643817600,37422.05,36907.96,36172.96,37659.99,9930.387068,366295559.3,460128
1643731200,38621.57,37430.73,37357.15,39272.72,7653.441861,293807549.2,385537
1643644800,37718.62,38613.19,37677.02,39093.82,8548.750127,328663991.4,467016
1643558400,37978.8,37718.61,36629,38239.33,7369.699182,275167268.4,390893
1643472000,37563.43,37977.58,37320.61,38733.7,7259.113132,276105109.9,839435
1643385600,37184.44,37563.44,36770.56,38228.35,7375.099044,277044657,684987
1643299200,36640.49,37184.41,35537.69,37493.13,12629.02109,462439997.7,1157414
1643212800,37981.44,36640.49,35512.84,38906.12,17279.75273,639765809,1716636
1643126400,36544.88,37981.43,36426.88,38500,11590.67994,433771489,873165
